iso_code,continent,Location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
BRA,South America,BRAZIL,04-04-2020,7910,1074,713.571,299,58,31.714,36.737,4.988,3.314,1.389,0.269,0.147,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,05-04-2020,9056,1146,805.571,359,60,38.143,42.06,5.322,3.741,1.667,0.279,0.177,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,06-04-2020,10278,1222,910.714,432,73,45.429,47.735,5.675,4.23,2.006,0.339,0.211,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,07-04-2020,11130,852,982,486,54,50,51.692,3.957,4.561,2.257,0.251,0.232,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,08-04-2020,12056,926,1068.143,553,67,56.286,55.993,4.301,4.961,2.568,0.311,0.261,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,09-04-2020,13717,1661,1142.857,667,114,66.571,63.707,7.714,5.308,3.098,0.529,0.309,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,10-04-2020,15927,2210,1298.714,800,133,79.857,73.971,10.264,6.032,3.716,0.618,0.371,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,11-04-2020,17857,1930,1421,941,141,91.714,82.935,8.964,6.6,4.37,0.655,0.426,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,12-04-2020,19638,1781,1511.714,1056,115,99.571,91.207,8.272,7.021,4.904,0.534,0.462,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,13-04-2020,20727,1089,1492.714,1124,68,98.857,96.264,5.058,6.933,5.22,0.316,0.459,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,14-04-2020,22169,1442,1577,1223,99,105.286,102.961,6.697,7.324,5.68,0.46,0.489,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,15-04-2020,23430,1261,1624.857,1328,105,110.714,108.818,5.857,7.546,6.168,0.488,0.514,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,16-04-2020,25262,1832,1649.286,1532,204,123.571,117.327,8.509,7.66,7.115,0.947,0.574,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,17-04-2020,28320,3058,1770.429,1736,204,133.714,131.529,14.203,8.223,8.063,0.947,0.621,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,18-04-2020,30425,2105,1795.429,1924,188,140.429,141.306,9.776,8.339,8.936,0.873,0.652,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,19-04-2020,33682,3257,2006.286,2141,217,155,156.432,15.127,9.318,9.944,1.008,0.72,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,20-04-2020,36599,2917,2267.429,2347,206,174.714,169.98,13.548,10.531,10.9,0.957,0.811,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,21-04-2020,38654,2055,2355,2462,115,177,179.524,9.544,10.938,11.434,0.534,0.822,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,22-04-2020,40581,1927,2450.143,2575,113,178.143,188.474,8.95,11.379,11.959,0.525,0.827,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,23-04-2020,43079,2498,2545.286,2741,166,172.714,200.076,11.602,11.821,12.73,0.771,0.802,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,24-04-2020,45757,2678,2491,2906,165,167.143,212.513,12.438,11.569,13.497,0.766,0.776,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,25-04-2020,49492,3735,2723.857,3313,407,198.429,229.86,17.347,12.651,15.387,1.89,0.922,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,26-04-2020,52995,3503,2759,3670,357,218.429,246.129,16.269,12.814,17.045,1.658,1.014,1.52,,,,,,,,,179698,,0.838,,,,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,27-04-2020,58509,5514,3130,4016,346,238.429,271.739,25.609,14.537,18.652,1.607,1.107,1.51,,,,,,,,,187145,7447,0.873,0.035,,,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,28-04-2020,61888,3379,3319.143,4205,189,249,287.432,15.693,15.415,19.53,0.878,1.156,1.5,,,,,,,,,189730,2585,0.885,0.012,,,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,29-04-2020,66501,4613,3702.857,4543,338,281.143,308.857,21.425,17.198,21.099,1.57,1.306,1.49,,,,,,,,,194407,4677,0.907,0.022,,,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,30-04-2020,71886,5385,4115.286,5017,474,325.143,333.867,25.01,19.113,23.301,2.201,1.51,1.48,,,,,,,,,237903,43496,1.11,0.203,,,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,18118.8,4.13,9.42,84.986465
BRA,South America,BRAZIL,01-05-2020,78162,6276,4629.286,5466,449,365.714,363.015,29.148,21.5,25.386,2.085,1.699,1.47,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,02-05-2020,85380,7218,5126.857,5901,435,369.714,396.538,33.523,23.811,27.407,2.02,1.717,1.47,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,03-05-2020,91589,6209,5513.429,6329,428,379.857,425.375,28.837,25.607,29.394,1.988,1.764,1.46,,,,,,,,,249063,,1.162,,9909,0.046,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,04-05-2020,96559,4970,5435.714,6750,421,390.571,448.458,23.083,25.246,31.35,1.955,1.814,1.45,,,,,,,,,249331,268,1.163,0.001,8884,0.041,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,05-05-2020,101147,4588,5608.429,7025,275,402.857,469.766,21.308,26.048,32.627,1.277,1.871,1.45,,,,,,,,,,,,,11994,0.056,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,06-05-2020,107780,6633,5897,7321,296,396.857,500.572,30.806,27.388,34.002,1.375,1.843,1.44,,,,,,,,,298044,,1.391,,14805,0.069,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,07-05-2020,114715,6935,6118.429,7921,600,414.857,532.781,32.209,28.416,36.788,2.787,1.927,1.43,,,,,,,,,299605,1561,1.398,0.007,8815,0.041,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,08-05-2020,125218,10503,6722.286,8536,615,438.571,581.561,48.78,31.221,39.645,2.856,2.037,1.43,,,,,,,,,,,,,11124,0.052,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,09-05-2020,135106,9888,7103.714,9146,610,463.571,627.485,45.924,32.992,42.478,2.833,2.153,1.42,,,,,,,,,,,,,13434,0.063,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,10-05-2020,145328,10222,7677,9897,751,509.714,674.96,47.475,35.655,45.966,3.488,2.367,1.41,,,,,,,,,359273,,1.676,,15744,0.073,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,11-05-2020,155939,10611,8482.857,10627,730,553.857,724.242,49.282,39.398,49.356,3.39,2.572,1.4,,,,,,,,,,,,,18246,0.085,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,12-05-2020,162699,6760,8793.143,11123,496,585.429,755.638,31.396,40.839,51.66,2.304,2.719,1.39,,,,,,,,,,,,,17307,0.081,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,13-05-2020,168331,5632,8650.143,11519,396,599.714,781.795,26.157,40.175,53.499,1.839,2.785,1.39,,,,,,,,,,,,,16368,0.076,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,14-05-2020,177589,9258,8982,12400,881,639.857,824.793,42.998,41.716,57.59,4.092,2.972,1.39,,,,,,,,,430405,,2.008,,18686,0.087,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,15-05-2020,188974,11385,9108,13149,749,659,877.669,52.876,42.301,61.069,3.479,3.061,1.38,,,,,,,,,466209,35804,2.175,0.167,20959,0.098,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,16-05-2020,202918,13944,9687.429,13993,844,692.429,942.43,64.761,44.992,64.989,3.92,3.216,1.38,,,,,,,,,,,,,23706,0.111,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,17-05-2020,218223,15305,10413.571,14817,824,702.857,1013.513,71.082,48.365,68.816,3.827,3.264,1.37,,,,,,,,,,,,,26452,0.123,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,18-05-2020,233142,14919,11029,15633,816,715.143,1082.802,69.29,51.223,72.606,3.79,3.321,1.37,,,,,,,,,583549,,2.723,,29499,0.138,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,19-05-2020,241080,7938,11197.286,16118,485,713.571,1119.67,36.867,52.005,74.858,2.253,3.314,1.36,,,,,,,,,,,,,31298,0.146,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,20-05-2020,254220,13140,12269.857,16792,674,753.286,1180.697,61.027,56.986,77.989,3.13,3.499,1.35,,,,,,,,,,,,,33097,0.154,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,21-05-2020,271628,17408,13434.143,17971,1179,795.857,1261.547,80.85,62.393,83.464,5.476,3.696,1.34,,,,,,,,,,,,,34895,0.163,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,22-05-2020,291579,19951,14657.857,18859,888,815.714,1354.207,92.66,68.077,87.589,4.124,3.788,1.33,,,,,,,,,705048,,3.29,,34120,0.159,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,23-05-2020,310087,18508,15309.857,20047,1188,864.857,1440.165,85.958,71.105,93.106,5.518,4.017,1.32,,,,,,,,,705289,241,3.291,0.001,28567,0.133,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,24-05-2020,330890,20803,16095.286,21048,1001,890.143,1536.782,96.617,74.753,97.755,4.649,4.134,1.32,,,,,,,,,,,,,33078,0.154,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,25-05-2020,347398,16508,16322.286,22013,965,911.429,1613.452,76.67,75.807,102.237,4.482,4.233,1.31,,,,,,,,,846669,,3.95,,37589,0.175,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,26-05-2020,363211,15813,17447.286,22666,653,935.429,1686.894,73.442,81.032,105.27,3.033,4.344,1.3,,,,,,,,,883885,37216,4.124,0.174,38566,0.18,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,27-05-2020,374898,11687,17239.714,23473,807,954.429,1741.173,54.279,80.068,109.018,3.748,4.433,1.29,,,,,,,,,,,,,37931,0.177,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,28-05-2020,391222,16324,17084.857,24512,1039,934.429,1816.988,75.815,79.349,113.843,4.826,4.34,1.29,,,,,,,,,935748,,4.366,,37296,0.174,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,29-05-2020,411821,20599,17177.429,25598,1086,962.714,1912.658,95.67,79.779,118.887,5.044,4.471,1.28,,,,,,,,,1084104,148356,5.058,0.692,54151,0.253,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,30-05-2020,438238,26417,18307.286,26754,1156,958.143,2035.348,122.691,85.026,124.256,5.369,4.45,1.28,,,,,,,,,1104772,20668,5.155,0.096,57069,0.266,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,31-05-2020,465166,26928,19182.286,27878,1124,975.714,2160.413,125.064,89.09,129.476,5.22,4.532,1.27,,,,,,,,,,,,,53765,0.251,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,52587.902,9.41,28.71,246.66423
BRA,South America,BRAZIL,01-06-2020,498440,33274,21577.429,28834,956,974.429,2314.95,154.537,100.214,133.916,4.44,4.526,1.26,,,,,,,,,,,,,50461,0.235,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,02-06-2020,514849,16409,21662.571,29314,480,949.714,2391.16,76.21,100.609,136.146,2.229,4.411,1.25,,,,,,,,,1247455,,5.82,,51939,0.242,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,03-06-2020,526447,11598,21649.857,29937,623,923.429,2445.025,53.866,100.55,139.039,2.893,4.289,1.24,,,,,,,,,,,,,54343,0.254,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,04-06-2020,555383,28936,23451.571,31199,1262,955.286,2579.416,134.39,108.918,144.9,5.861,4.437,1.23,,,,,,,,,,,,,56747,0.265,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,05-06-2020,584016,28633,24599.286,32548,1349,992.857,2712.398,132.983,114.249,151.166,6.265,4.611,1.22,,,,,,,,,1375741,,6.419,,41662,0.194,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,06-06-2020,614941,30925,25243.286,34021,1473,1038.143,2856.026,143.628,117.24,158.007,6.841,4.822,1.22,,,,,,,,,1470260,94519,6.86,0.441,52213,0.244,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,07-06-2020,645771,30830,25800.714,35026,1005,1021.143,2999.213,143.187,119.829,162.674,4.668,4.743,1.21,,,,,,,,,,,,,51880,0.242,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,08-06-2020,672846,27075,24915.143,35930,904,1013.714,3124.96,125.747,115.716,166.873,4.199,4.708,1.2,,,,,,,,,,,,,51548,0.241,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,09-06-2020,691758,18912,25272.714,36455,525,1020.143,3212.794,87.835,117.376,169.311,2.438,4.738,1.2,,,,,,,,,1605960,,7.493,,51215,0.239,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,10-06-2020,707412,15654,25852.143,37134,679,1028.143,3285.498,72.703,120.067,172.465,3.154,4.775,1.19,,,,,,,,,,,,,52988,0.247,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,11-06-2020,739503,32091,26302.857,38406,1272,1029.571,3434.541,149.043,122.161,178.372,5.908,4.782,1.18,,,,,,,,,,,,,54762,0.256,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,12-06-2020,772416,32913,26914.286,39680,1274,1018.857,3587.402,152.861,125,184.289,5.917,4.732,1.18,,,,,,,,,,,,,56535,0.264,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,13-06-2020,802828,30412,26841,40919,1239,985.429,3728.647,141.245,124.66,190.044,5.754,4.577,1.18,,,,,,,,,1826663,,8.523,,50915,0.238,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,14-06-2020,828810,25982,26148.429,41828,909,971.714,3849.317,120.671,121.444,194.266,4.222,4.513,1.18,,,,,,,,,1828459,1796,8.531,0.008,44709,0.209,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,15-06-2020,850514,21704,25381.143,42720,892,970,3950.119,100.802,117.88,198.408,4.143,4.505,1.18,,,,,,,,,,,,,52016,0.243,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,16-06-2020,867624,17110,25123.714,43332,612,982.429,4029.585,79.466,116.684,201.251,2.842,4.563,1.18,,,,,,,,,,,,,59323,0.277,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,17-06-2020,888271,20647,25837,43959,627,975,4125.477,95.893,119.997,204.163,2.912,4.528,1.18,,,,,,,,,2117602,,9.88,,65209,0.304,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
BRA,South America,BRAZIL,18-06-2020,923189,34918,26240.857,45241,1282,976.429,4287.65,162.173,121.873,210.117,5.954,4.535,1.18,,,,,,,,,2550648,433046,11.901,2.02,119191,0.556,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504,,,,
